"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_retired_date","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group","model_id"
"PC038884","HSS-8061257","HM25XP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","North tower","N285A","2","VIHATRP20220808-253","","06/27/2026","General Rounding","Urgent Medical Assessment","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC038882","HSS-8070161","9KTLPR3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","North tower","N285A","2","VIHATRP20221226-078","","06/27/2026","General Rounding","Urgent Medical Assessment","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000468","HSS-8086344","C23719M086","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","Victoria","South tower","S5B Hallway","5","VIHATRP20240506-015","","06/05/2026","Mobile Cart","Urology ENT/OMS","NTT-Deskside Services-VictoriaGen-Staffed","TANGENT Medix 22b with fanless i7-10700T CPU, 16GB"
"PC045562","HSS-8080762","BSJMPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7B Main","7","VIHATRP20231127-013","","06/20/2026","General Rounding","Urology ENT/OMS","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC038521","HSS-8098788","MZ03G4X2","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","Main building","WFH","2","ISLHTRP20260518-022","","","Excluded","VIHA Dev Acq","NTT-Deskside Services-VictoriaGen-Staffed","LENOVO M90q Gen 5 Desktop 512HD"
"LD045257","HSS-8085267","3KNTCW3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Victoria","Main building","1607","1","VIHATRP20240408-023","","04/20/2024","General Rounding","VIHA-WSC-West Shore Centre-Main Building-1st Floor","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7440 V7"
"PC032633","HSS-8066078","9KR4XP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","South tower","S260","2","VIHATRP20220829-143","","07/02/2026","General Rounding","Volunteers","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"LD035212","HSS-8071252","19R7NN3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","South tower","S261","2","VIHATRP20230123-112","","07/04/2026","General Rounding","Volunteers","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7420 V3"
"LD086316","HSS-1047794","DHFJVW3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor","Victoria","Main building","Anesthesia office","5","REQ1429693-RITM1508173-SCTASK2441549","","12/11/2025","General Rounding","VRS SI Surg Centre OR","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7440 V7"
"LD045256","HSS-8089118","DW9SCW3","VIHA-WCB-Wellness Centre at Belmont-Main Building-1st Floor","Victoria","Main building","A1300","1","VIHATRP20240812-008","","","General Rounding","WCB-Wellness Centre at Belmont","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7440 V7"
"LD102623","HSS-1047593","9KNSCW3","VIHA-WCB-Wellness Centre at Belmont-Main Building-1st Floor","Victoria","Main building","A128B","1","REQ1414048-RITM1491702-SCTASK2409474","","","General Rounding","WCB-Wellness Centre at Belmont","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7440 V7"
"LD067023","HSS-1044939","BF7KQV3","VIHA-WCB-Wellness Centre at Belmont-Main Building-1st Floor","Victoria","Main building","A128A","1","REQ1163433-RITM1225047-SCTASK1972555","","01/28/2024","General Rounding","WCB-Wellness Centre at Belmont","NTT-Deskside Services-VictoriaGen-Local","DELL LATITUDE 7440 V2"
"LD093055","HSS-1048659","2F0XVH3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Victoria","Main building","main building","1","REQ1547698-RITM1632856-SCTASK2623583","","","General Rounding","WCC Westshore UPCC Urgent Care","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7450 V4"
"LD034317","HSS-8069784","GV12NN3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-2nd Floor","Victoria","Main Building","MRP","1","VIHATRP20221219-004","","07/12/2026","General Rounding","Westshore Nursing","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7420 V3"
"LD040006","HSS-8069783","90344J3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Victoria","Main Building","MPR","1","VIHATRP20221219-003","","07/12/2026","General Rounding","Westshore Nursing","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 7420 V3"
"LD030752","HSS-8096540","PF5RSKXL","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Victoria","Main building","4","1","ISLHTRP20251117-056","","07/12/2026","General Rounding","Westshore Nursing","NTT-Deskside Services-VictoriaGen-Local","LENOVO THINKPAD T14"
"LD044037","HSS-8091173","6GM3WH3","VIHA-SIHN-Sooke Integrated Health Network-Main Building-1st Floor","Sooke","Main Building","NA","1","VIHATRP20241111-003","","","General Rounding","Westshore Primary Care Network","NTT-Deskside Services-VictoriaGen-Remote","Dell LATITUDE 7450 V4"
"PC029711","HSS-8075442","GMWKPR3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Victoria","Main Building","203","1","VIHATRP20230619-098","","07/04/2025","General Rounding","Westshore Urgent Care","NTT-Deskside Services-VictoriaGen-Local","Dell OPTIPLEX 7000 MICRO V1"
"PC028392","HSS-8075444","DXMMPR3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Victoria","Main Building","203.8","1","VIHATRP20230619-100","","06/13/2025","General Rounding","Westshore Urgent Care","NTT-Deskside Services-VictoriaGen-Local","Dell OPTIPLEX 7000 MICRO V1"
"PC029720","HSS-8075441","GXMMPR3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Victoria","Main Building","1059","1","VIHATRP20230619-097","","06/13/2025","General Rounding","Westshore Urgent Care","NTT-Deskside Services-VictoriaGen-Local","Dell OPTIPLEX 7000 MICRO V1"
"PC029715","HSS-8092311","83BCQ54","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Victoria","Main Building","1055","1","VIHATRP20250217-004","","06/13/2025","General Rounding","Westshore Urgent Care Centre","NTT-Deskside Services-VictoriaGen-Local","Dell OptiPlex Micro Plus 7020 V1"
"LD060644","HSS-8097996","PF5WNBSM","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Victoria","Main building","WFH","1","ISLHTRP20260316-001","","","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Local","LENOVO THINKPAD T14 GEN6"
"LD027620","HSS-8095243","45NQ774","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","Main Building","WFH - Andrea Buchan","2","ISLHTRP20250825-090","","","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"LD061364","HSS-8099128","SD00PFY5","VIHA-VGH-Victoria General Hospital-Main Building","Victoria","Main Building","WFH","3","ISLHTRP20260615-031","","","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Staffed","LENOVO THINKPAD T14 GEN6 NT FPR 2x1"
"TD035051","HSS-1042365","HTX85X3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Victoria","Main Building","38","1","REQ0893052-RITM0938802-SCTASK1497858","","07/12/2026","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Local","Dell LATITUDE 9430"
"LD086644","HSS-1111312","7KMTFW3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Victoria","Main building","WFH","1","REQ1755410-RITM1852482-SCTASK2980524","","","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"LD033594","HSS-8098961","SD00PH9M","VIHA-CASA-Sooke Health Unit Public Health Nursing-Main Building-1st Floor","Sooke","Main building","WFH","1","ISLHTRP20260601-002","","","General Rounding","WFH","NTT-Deskside Services-VictoriaGen-Local","LENOVO THINKPAD T14 GEN6 NT FPR 2x1"
"LD073141","HSS-8097962","PF621MJN","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Victoria","Main building","WFH","2","ISLHTRP20260420-039","","05/06/2026","Excluded","WFH","NTT-Deskside Services-VictoriaGen-Staffed","LENOVO THINKPAD T14 GEN6 NT FPR 2x1"
"TD030240","HSS-8071234","1VC2TT3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Victoria","Main Building","WFH - 1125 (Parking Office)","1","VIHATRP20230123-094","","03/13/2024","Excluded","WFH - Parking","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 9430"
"PC044307","HSS-8072355","G2XKPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","PCA6","7","VIHATRP20230221-086","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"LD050595","HSS-8096068","33ZP774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S747","7","ISLHTRP20250929-084","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"LD050591","HSS-8096867","PF5X320Y","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","WFH","7","ISLHTRP20251215-087","","01/10/2026","Excluded","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","LENOVO THINKPAD T14 GEN6"
"LD050002","HSS-8094810","6PZN774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Main ","7","ISLHTRP20250804-063","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"PC107733","HSS-8076647","JLMVPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South Tower","PCA6","7","REQ2093549-RITM2211739-SCTASK3566462","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000294","HSS-8098817","C25929M006","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7B Hallway","7","ISLHTRP20260518-051","","06/20/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","TANGENT MEDIX 22B V19"
"PC044305","HSS-8072316","4XWKPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","PCA1","7","VIHATRP20230221-053","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"DRL4H13","HSS-1961993","DRL4H13","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Main","7","SD513310","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell WYSE 5070 THIN CLIENT V3"
"C7SR624","HSS-1997596","C7SR624","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South Tower","S711","7","DMND0004884","","06/24/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","DELL OPTIPLEX 3000 THIN CLIENT V3"
"LD035074","HSS-8086352","2THWCW3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S729","7","VIHATRP20240506-023","","06/24/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7440 V7"
"LD061563","HSS-1035731","JWKC6J3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S726","7","REQ0625914-RITM0657481-SCTASK1031803","","06/24/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7420 V3"
"PC045096","HSS-8072317","4FVMPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Main Nursing Station","7","VIHATRP20230221-054","","06/20/2026","Critical Clinical","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"LD050000","HSS-8094809","7X4P774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S747","7","ISLHTRP20250804-066","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"AO000988","HSS-8093298","C23A03M045","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Hallway","7","ISLHTRP20250428-043","","06/13/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Tangent MEDIX 22B V2"
"PC031780","HSS-8061727","41ZQQN3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South Tower","PCA3","7","VIHATRP20220815-190","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC044303","HSS-8072357","33XKPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S738","7","VIHATRP20230221-089","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO001507","HSS-8090967","C24529M149","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7B Hallway","7","VIHATRP20241028-078","","06/16/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Tangent MEDIX 22B V12"
"LD032490","HSS-8097660","PF5WP09Y","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","unknown","7","ISLHTRP20260216-043","","06/24/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","LENOVO THINKPAD T14 GEN6"
"LD050594","HSS-8096065","39ZP774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S747","7","ISLHTRP20250929-081","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"LD035013","HSS-8080769","D4Q5SV3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S741","7","VIHATRP20231127-020","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","DELL LATITUDE 7440 V2"
"PC051242","HSS-8072360","1SYMPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","PCA6","7","VIHATRP20230221-097","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC037131","HSS-8061731","BXVQQN3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","PCA3","7","VIHATRP20220815-197","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000459","HSS-8090966","C24529M082","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Hallway","7","VIHATRP20241028-073","","06/20/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Tangent MEDIX 22B V12"
"LD067723","HSS-1046540","1X5TCW3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Victoria","South tower","S726","7","REQ1283510-RITM1353404-SCTASK2197140","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7440 V7"
"LD049759","HSS-8093892","CLMTFW3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S792","7","ISLHTRP20250616-055","","06/24/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"PC047297","HSS-8072323","15XKPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Main","7","VIHATRP20230221-060","","06/20/2026","Critical Clinical","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000456","HSS-8090959","C24529M080","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Hallway","7","VIHATRP20241028-069","","06/16/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Tangent MEDIX 22B V12"
"AO000996","HSS-8093295","C23A03M050","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Hallway","7","ISLHTRP20250428-040","","06/20/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Tangent MEDIX 22B V2"
"LD050593","HSS-8096066","B7ZP774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S747","7","ISLHTRP20250929-082","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
"LD032948","HSS-8080763","DVL1SV3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S726","7","VIHATRP20231127-014","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","DELL LATITUDE 7440 V2"
"PC040833","HSS-8080768","CSJMPR3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Main","7","VIHATRP20231127-019","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000328","C003915","2BUN348B1612105","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7A Hallway","7","","","06/20/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","DT Research DT592BU"
"LD067722","HSS-1046541","F0WQCW3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S726","7","REQ1283513-RITM1353407-SCTASK2197139","","06/24/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7440 V7"
"LD067645","HSS-1046352","D10STW3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S726","7","REQ1285435-RITM1355454-SCTASK2173493","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7440 V7"
"PC085017","HSS-1038733","8FW2XP3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","PCA1","7","REQ0721015-RITM0757671-SCTASK1220464","","06/20/2026","General Rounding","Women's health","NTT-Deskside Services-VictoriaGen-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO000374","HSS-8098816","C25929M012","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S7B Hallway","7","ISLHTRP20260518-050","","06/16/2026","Mobile Cart","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","TANGENT MEDIX 22B V19"
"LD050592","HSS-8096067","54ZP774","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","Victoria","South tower","S747","7","ISLHTRP20250929-083","","06/20/2026","General Rounding","Women's Health","NTT-Deskside Services-VictoriaGen-Staffed","Dell LATITUDE 7450 V4"
